name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
anantapur,2020-01-01,31.7,21.7,25.9,32.9,21.7,26.4,19.5,69.3,0.6,100,12.5,rain,0,0,33.5,17.6,107.9,1014.4,50.6,5.5,158.5,13.7,6,,2020-01-01T06:44:45,2020-01-01T18:01:06,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"remote,43237099999"
anantapur,2020-01-02,31.9,21.4,26.4,34,21.4,27,20.1,69.9,0.1,100,4.17,rain,0,0,28.1,14.8,106.7,1015.2,57.9,6.3,136.5,11.8,5,,2020-01-02T06:45:07,2020-01-02T18:01:40,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"remote,43237099999"
anantapur,2020-01-03,33.4,22.1,27,35.8,22.1,28,20.4,69,0.5,100,20.83,rain,0,0,23.4,13.7,124.5,1013.6,46.3,6.3,174.8,15.1,7,,2020-01-03T06:45:29,2020-01-03T18:02:15,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"remote,43237099999"
anantapur,2020-01-04,33.3,23.1,27.7,33.6,23.1,27.9,19,63.3,0,0,0,,0,0,25.2,11.2,71.7,1011.5,33.9,6.3,201.7,17.5,8,,2020-01-04T06:45:50,2020-01-04T18:02:50,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,43237099999"
anantapur,2020-01-05,31.1,22.7,25.4,36.4,22.7,26.2,21.6,79.7,1.9,100,41.67,rain,0,0,34.6,16.2,76.1,1012.5,77.1,7,125.1,10.8,5,,2020-01-05T06:46:09,2020-01-05T18:03:25,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"remote,43237099999"
anantapur,2020-01-06,30.4,22.2,25,33.6,22.2,25.5,21,79.3,1.5,100,41.67,rain,0,0,39.2,18.7,91.5,1014.8,74.1,6.3,138.9,12,6,,2020-01-06T06:46:28,2020-01-06T18:04:00,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"remote,43237099999"
anantapur,2020-01-07,29.4,22.3,25.2,30.9,22.3,25.8,20.8,77.7,0.2,100,4.17,rain,0,0,33.5,16.2,98.4,1014.6,66,6.3,132.1,11.3,5,,2020-01-07T06:46:46,2020-01-07T18:04:35,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"remote,43237099999"
anantapur,2020-01-08,32.9,20.9,25.7,34.5,20.9,26.1,19.4,70.3,0,0,0,,0,0,26.3,14.4,105.2,1013.4,50.6,6.3,174.5,15.1,6,,2020-01-08T06:47:02,2020-01-08T18:05:10,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,43237099999"
anantapur,2020-01-09,33.2,20.2,26.1,34.3,20.2,26.3,18.1,64.8,0,0,0,,0,0,26.3,14,106,1012.7,82.7,6.3,220.1,19,8,,2020-01-09T06:47:18,2020-01-09T18:05:46,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,43237099999"
anantapur,2020-01-10,30,19.9,25,29.9,19.9,25.2,18,66.9,0,0,0,,0,0,37.8,17.6,87.7,1013.4,82,6.3,181.9,15.7,7,,2020-01-10T06:47:33,2020-01-10T18:06:21,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,43237099999"
anantapur,2020-01-11,29.7,19.1,24.3,29.4,19.1,24.3,17.5,68.4,0,0,0,,0,0,33.5,15.5,92,1015,55.2,5.7,176.3,15.3,6,,2020-01-11T06:47:47,2020-01-11T18:06:56,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,43237099999"
anantapur,2020-01-12,30.5,19.1,24.5,29.9,19.1,24.5,17.2,67,0,0,0,,0,0,31,13.7,90.3,1014.1,42.9,6.3,194.2,16.8,7,,2020-01-12T06:47:59,2020-01-12T18:07:31,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,43237099999"
anantapur,2020-01-13,31.1,18.7,24.7,30.4,18.7,24.5,15.4,60.8,0,0,0,,0,0,22.3,12.2,99.6,1012.2,11.5,6.6,238.1,20.4,8,,2020-01-13T06:48:11,2020-01-13T18:08:06,0.59,Clear,Clear conditions throughout the day.,clear-day,"remote,43237099999"
anantapur,2020-01-14,31.9,17.9,24.8,31.2,17.9,24.5,13.2,52.5,0,0,0,,0,0,28.4,16.6,100.9,1012,18.2,6.6,243.5,21.2,9,,2020-01-14T06:48:21,2020-01-14T18:08:41,0.62,Clear,Clear conditions throughout the day.,clear-day,"remote,43237099999"
anantapur,2020-01-15,31.1,17.9,24.2,29.4,17.9,23.9,14.2,57.9,0,0,0,,0,0,32.8,16.9,101.2,1012.7,0,6.3,247.5,21.2,9,,2020-01-15T06:48:31,2020-01-15T18:09:15,0.66,Clear,Clear conditions throughout the day.,clear-day,"remote,43237099999"
anantapur,2020-01-16,31,17.1,24.4,30.2,17.1,24.2,15.1,60,0,0,0,,0,0,29.2,15.8,105.2,1012.5,5.7,6.3,241.8,21,8,,2020-01-16T06:48:39,2020-01-16T18:09:50,0.69,Clear,Clear conditions throughout the day.,clear-day,"remote,43237099999"
anantapur,2020-01-17,32.4,19.8,25.8,32.1,19.8,25.7,15.2,54.4,0,0,0,,0,0,32,14.8,105.4,1012.7,21.6,7,237.3,20.6,8,,2020-01-17T06:48:46,2020-01-17T18:10:24,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,43237099999"
anantapur,2020-01-18,31.5,19.2,25.9,32.5,19.2,26.3,18.7,66.3,0,0,0,,0,0,37.4,19.8,106.6,1012.5,44.9,5.5,201.4,17.4,8,,2020-01-18T06:48:52,2020-01-18T18:10:58,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,43237099999"
anantapur,2020-01-19,32.4,20.2,26.6,32.6,20.2,26.9,18.3,63.2,0,0,0,,0,0,31,15.5,106.4,1013.2,48.9,6.3,180.6,15.8,7,,2020-01-19T06:48:57,2020-01-19T18:11:32,0.8,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"remote,43237099999"
anantapur,2020-01-20,33.7,21.2,27.3,34,21.2,27.1,16.9,56.9,0,0,0,,0,0,30.6,17.6,100.2,1013.8,24.6,6.3,232.6,20.1,8,,2020-01-20T06:49:01,2020-01-20T18:12:05,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,43237099999"
anantapur,2020-01-21,32.7,21.1,26.3,31.2,21.1,25.8,14.8,53.5,0,0,0,,0,0,40,19.8,100.9,1015.3,48,7,246.2,21.2,9,,2020-01-21T06:49:03,2020-01-21T18:12:38,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,43237099999"
anantapur,2020-01-22,31.6,20.1,25.3,31.3,20.1,25.4,17.2,63.5,0,0,0,,0,0,37.8,18.4,97.1,1016.2,6.1,6.3,245.6,21.3,9,,2020-01-22T06:49:05,2020-01-22T18:13:11,0.91,Clear,Clear conditions throughout the day.,clear-day,"remote,43237099999"
anantapur,2020-01-23,33.2,20.2,26.2,32.2,20.2,26,16.6,59.3,0,0,0,,0,0,34.9,16.6,100.1,1015,11,6.3,248.4,21.3,9,,2020-01-23T06:49:05,2020-01-23T18:13:43,0.94,Clear,Clear conditions throughout the day.,clear-day,"remote,43237099999"
anantapur,2020-01-24,32.9,19.9,26.2,31.2,19.9,25.6,14,52.2,0,0,0,,0,0,29.5,14.4,96.3,1014.2,4.6,6.3,252.7,21.9,9,,2020-01-24T06:49:04,2020-01-24T18:14:15,0.98,Clear,Clear conditions throughout the day.,clear-day,"remote,43237099999"
anantapur,2020-01-25,32.9,17.4,25.9,31.6,17.4,25.3,12.8,48.4,0,0,0,,0,0,31,13.7,104.2,1014.1,1.9,6.3,253.6,22,9,,2020-01-25T06:49:02,2020-01-25T18:14:46,0,Clear,Clear conditions throughout the day.,clear-day,"remote,43237099999"
anantapur,2020-01-26,34,16.4,26.4,32.4,16.4,25.9,12.5,45,0,0,0,,0,0,25.9,12.2,104.6,1012.6,1.7,6.3,249.3,21.4,9,,2020-01-26T06:48:59,2020-01-26T18:15:17,0.04,Clear,Clear conditions throughout the day.,clear-day,"remote,43237099999"
anantapur,2020-01-27,34.9,18.4,27.4,33.5,18.4,26.8,13.4,45.4,0,0,0,,0,0,30.6,17.6,112.9,1011.5,21.6,6.3,250.4,21.5,9,,2020-01-27T06:48:55,2020-01-27T18:15:48,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,43237099999"
anantapur,2020-01-28,35.1,19.7,27.5,34.8,19.7,27.8,16.8,54.1,0,0,0,,0,0,28.1,15.8,236.1,1011.8,42.1,6.3,223.9,19.3,8,,2020-01-28T06:48:49,2020-01-28T18:16:18,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,43237099999"
anantapur,2020-01-29,34.5,20.4,27.7,33.7,20.4,27.8,16.3,51.7,0,0,0,,0,0,28.1,12.6,295,1012.7,60.2,6.3,236,20.4,8,,2020-01-29T06:48:43,2020-01-29T18:16:47,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,43237099999"
anantapur,2020-01-30,35.2,20.7,28.5,35.3,20.7,28.5,15.9,49,0,0,0,,0,0,19.4,9,343.2,1011.9,6.2,6.3,249.7,21.5,9,,2020-01-30T06:48:35,2020-01-30T18:17:17,0.17,Clear,Clear conditions throughout the day.,clear-day,"remote,43237099999"
anantapur,2020-01-31,36.1,23.3,28.8,36.1,23.3,28.6,15.9,48.9,0,0,0,,0,0,36.4,16.2,86.1,1010.7,7.7,6.6,251.7,21.9,9,,2020-01-31T06:48:26,2020-01-31T18:17:45,0.21,Clear,Clear conditions throughout the day.,clear-day,"remote,43237099999"
anantapur,2020-02-01,35.4,20.4,28.4,34.9,20.4,28.3,16.7,52.3,0,0,0,,0,0,40.7,22.7,114.3,1011.3,12.9,6.3,227.1,19.6,8,,2020-02-01T06:48:16,2020-02-01T18:18:13,0.24,Clear,Clear conditions throughout the day.,clear-day,"remote,43237099999"
anantapur,2020-02-02,32.4,20.7,27.3,31.8,20.7,27.2,16.7,54.8,0,0,0,,0,0,34.9,18.7,105,1013.8,45.1,6.3,170.8,14.7,7,,2020-02-02T06:48:05,2020-02-02T18:18:41,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,43237099999"
anantapur,2020-02-03,33.2,21.6,27,32,21.6,26.5,14.8,51.4,0,0,0,,0,0,32.4,17.6,100.5,1014.4,55.5,6.3,250,21.7,9,,2020-02-03T06:47:53,2020-02-03T18:19:08,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,43237099999"
anantapur,2020-02-04,33.5,20.4,26.9,31.6,20.4,26.2,13.5,48.5,0,0,0,,0,0,33.5,16.9,111.1,1013,3.4,6.3,264.5,22.9,9,,2020-02-04T06:47:40,2020-02-04T18:19:34,0.34,Clear,Clear conditions throughout the day.,clear-day,"remote,43237099999"
anantapur,2020-02-05,33.7,21.9,27.5,32.2,21.9,27,14.3,49.1,0,0,0,,0,0,30.6,14.8,106.8,1012.9,45.8,6.6,258.4,22.3,9,,2020-02-05T06:47:25,2020-02-05T18:20:00,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,43237099999"
anantapur,2020-02-06,35.7,21.7,28.4,35.2,21.7,28.1,13.2,41,0,0,0,,0,0,35.3,14.8,132.3,1012.2,28.4,6.3,248.2,21.3,9,,2020-02-06T06:47:10,2020-02-06T18:20:25,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,43237099999"
anantapur,2020-02-07,33.6,20.2,28.5,33.8,20.2,28.4,15.6,47,0,0,0,,0,0,36,18,173.1,1012.3,55.6,6.3,214.5,18.4,8,,2020-02-07T06:46:53,2020-02-07T18:20:50,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,43237099999"
anantapur,2020-02-08,34.1,22.1,28.3,33.3,22.1,28.1,15.6,48.1,0,0,0,,0,0,23,9.4,282.2,1012.5,42.7,6.3,208,17.9,8,,2020-02-08T06:46:36,2020-02-08T18:21:14,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,43237099999"
anantapur,2020-02-09,32.7,23.1,27.7,32.7,23.1,27.8,17.3,55.2,0.3,100,8.33,rain,0,0,43.9,25.2,93.1,1013.5,33.3,6.3,217.1,18.8,8,,2020-02-09T06:46:17,2020-02-09T18:21:38,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"remote,43237099999"
anantapur,2020-02-10,32.8,21.7,27,32.9,21.7,27,17.6,59.4,0,0,0,,0,0,46.8,23.8,97.8,1014.1,35.4,6.3,246.3,21.2,9,,2020-02-10T06:45:58,2020-02-10T18:22:01,0.53,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"remote,43237099999"
anantapur,2020-02-11,32.3,21.4,26.5,31.9,21.4,26.4,17.3,60.2,0,0,0,,0,0,40.7,20.9,93.5,1014.4,36.3,6.3,199.2,17.1,8,,2020-02-11T06:45:37,2020-02-11T18:22:23,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,43237099999"
anantapur,2020-02-12,31.9,21.2,26.6,31,21.2,26.3,15.9,55.9,0,0,0,,0,0,35.6,19.1,93.8,1016,23.5,6.3,258.2,22.4,9,,2020-02-12T06:45:16,2020-02-12T18:22:45,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,43237099999"
anantapur,2020-02-13,33.7,19.9,26.8,33.2,19.9,26.7,15.5,52.5,0,0,0,,0,0,32.8,14.4,82,1015.2,3.5,6.3,268.2,23.1,9,,2020-02-13T06:44:53,2020-02-13T18:23:06,0.64,Clear,Clear conditions throughout the day.,clear-day,"remote,43237099999"
anantapur,2020-02-14,34.5,20.4,27.7,33,20.4,27.4,15,48.8,0,0,0,,0,0,24.5,9.7,67.4,1013,6.1,6.3,264.2,22.8,9,,2020-02-14T06:44:30,2020-02-14T18:23:27,0.67,Clear,Clear conditions throughout the day.,clear-day,"remote,43237099999"
anantapur,2020-02-15,35.7,18.2,28,33.2,18.2,27.1,10,35.9,0,0,0,,0,0,26.3,11.9,71.8,1012,5.5,6.3,276.3,23.8,9,,2020-02-15T06:44:05,2020-02-15T18:23:47,0.71,Clear,Clear conditions throughout the day.,clear-day,"remote,43237099999"
anantapur,2020-02-16,35.6,18.4,28.1,33.2,18.4,27.1,9.4,33.7,0,0,0,,0,0,34.9,17.6,101.7,1013.4,0,6.3,277.8,24,9,,2020-02-16T06:43:40,2020-02-16T18:24:07,0.75,Clear,Clear conditions throughout the day.,clear-day,"remote,43237099999"
anantapur,2020-02-17,35,17.9,27.5,32.8,17.9,26.8,10.1,35.7,0,0,0,,0,0,37.8,17.6,98,1014.4,0,6.3,279.7,24.1,10,,2020-02-17T06:43:14,2020-02-17T18:24:26,0.78,Clear,Clear conditions throughout the day.,clear-day,"remote,43237099999"
anantapur,2020-02-18,34.9,19.4,27.6,33.4,19.4,27.1,13,43.3,0,0,0,,0,0,34.9,15.5,98.4,1013.8,40.9,6.3,273.7,23.7,9,,2020-02-18T06:42:47,2020-02-18T18:24:44,0.81,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"remote,43237099999"
anantapur,2020-02-19,34.7,20.2,27.9,32.9,20.2,27.3,13.8,45.6,0,0,0,,0,0,33.5,17.6,101.5,1013.5,32.1,6.3,276.2,23.9,9,,2020-02-19T06:42:19,2020-02-19T18:25:02,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,43237099999"
anantapur,2020-02-20,34.6,18.4,27.4,32.4,18.4,26.6,12.5,44.2,0,0,0,,0,0,36.7,18.4,101.3,1013.5,15.9,6.3,281.6,24.4,10,,2020-02-20T06:41:50,2020-02-20T18:25:19,0.88,Clear,Clear conditions throughout the day.,clear-day,"remote,43237099999"
anantapur,2020-02-21,33.9,19.2,26.8,31.9,19.2,26.2,13.4,48.3,0,0,0,,0,0,33.5,18.4,93.2,1015,10.8,6.3,284.3,24.6,10,,2020-02-21T06:41:20,2020-02-21T18:25:36,0.92,Clear,Clear conditions throughout the day.,clear-day,"remote,43237099999"
anantapur,2020-02-22,34.1,20.7,27.3,32.6,20.7,26.9,15.7,53.6,0,0,0,,0,0,33.8,17.6,93.7,1016,12.4,6.3,281.4,24.3,10,,2020-02-22T06:40:50,2020-02-22T18:25:52,0.95,Clear,Clear conditions throughout the day.,clear-day,"remote,43237099999"
anantapur,2020-02-23,34.2,20.2,27.5,33,20.2,27,15.7,53.9,0,0,0,,0,0,32.4,18.4,102.3,1014.9,69,6.3,275.9,23.8,10,,2020-02-23T06:40:19,2020-02-23T18:26:08,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,43237099999"
anantapur,2020-02-24,34.4,21.4,28.1,33.8,21.4,27.6,15.8,52.2,0,0,0,,0,0,30.2,15.8,103.1,1012.3,54.2,6.3,281.2,24.3,10,,2020-02-24T06:39:47,2020-02-24T18:26:23,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,43237099999"
anantapur,2020-02-25,37.1,20.1,29.1,37,20.1,28.9,15.6,47.5,0,0,0,,0,0,27.7,15.1,111,1010.3,60.3,6.3,249.1,21.6,9,,2020-02-25T06:39:14,2020-02-25T18:26:38,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,43237099999"
anantapur,2020-02-26,34,20.9,29,35,20.9,29.3,17.6,52.4,0,0,0,,0,0,32.8,16.9,87.1,1010.9,21.6,6.3,233.1,20.1,9,,2020-02-26T06:38:41,2020-02-26T18:26:52,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,43237099999"
anantapur,2020-02-27,34.4,23.1,29,34.1,23.1,29,17.5,52.5,0,0,0,,0,0,33.8,15.8,91.4,1011.6,46,6.3,232,19.9,8,,2020-02-27T06:38:07,2020-02-27T18:27:06,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,43237099999"
anantapur,2020-02-28,34.4,23.4,28.8,33.8,23.4,28.7,17.1,52.3,0,0,0,,0,0,38.2,20.5,97.1,1010.8,78.9,6.3,258.1,22.3,10,,2020-02-28T06:37:32,2020-02-28T18:27:19,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,43237099999"
anantapur,2020-02-29,35.4,23.4,28.9,34,23.4,28.5,16.1,50,0,0,0,,0,0,34.6,18,98.8,1010.4,29.7,6.3,276.8,24,9,,2020-02-29T06:36:57,2020-02-29T18:27:32,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,43237099999"
anantapur,2020-03-01,35.2,23.4,29.3,35,23.4,29.3,17.1,51.2,0,0,0,,0,0,35.6,20.5,101.2,1010.5,18.3,6.3,278.7,24.1,10,,2020-03-01T06:36:21,2020-03-01T18:27:45,0.22,Clear,Clear conditions throughout the day.,clear-day,"remote,43237099999"
anantapur,2020-03-02,35.1,24.1,29.6,35.3,24.1,29.6,17,48.8,0,0,0,,0,0,33.5,18.4,95.3,1011.1,40.4,6.3,229.8,19.9,8,,2020-03-02T06:35:45,2020-03-02T18:27:57,0.25,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"remote,43237099999"
anantapur,2020-03-03,36.4,22.2,30.5,36.7,22.2,30.5,16.3,44.5,0,0,0,,0,0,24.5,12.6,102.3,1010.3,45.5,6.3,253.9,22.2,9,,2020-03-03T06:35:08,2020-03-03T18:28:08,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,43237099999"
anantapur,2020-03-04,35.6,25.7,30.6,35.3,25.7,30.5,15.3,40.9,0,0,0,,0,0,32.4,22.3,338.4,1010,27.7,7,233.2,20.3,9,,2020-03-04T06:34:31,2020-03-04T18:28:20,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,43237099999"
anantapur,2020-03-05,37.7,22.7,30.9,36.7,22.7,30.5,14.3,38.7,0,0,0,,0,0,25.6,11.2,290.3,1008.7,31.4,7,274.5,23.7,10,,2020-03-05T06:33:53,2020-03-05T18:28:31,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,43237099999"
anantapur,2020-03-06,35.4,25.7,30.4,35.5,25.7,30.6,16.1,42.9,0,0,0,,0,0,28.1,16.6,265.5,1009.5,45,7.4,205.6,17.8,7,,2020-03-06T06:33:14,2020-03-06T18:28:41,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,43237099999"
anantapur,2020-03-07,36.4,26.3,30.8,36,26.3,31.5,17.7,48.2,0,0,0,,0,0,27.4,13,96.4,1010.8,38,6.3,246.4,21.2,9,,2020-03-07T06:32:35,2020-03-07T18:28:51,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,43237099999"
anantapur,2020-03-08,35.1,25.7,30.3,38.5,25.7,32.4,21.2,60.3,0.4,100,16.67,rain,0,0,30.6,16.2,111.3,1010.8,38,6.3,219,18.8,8,,2020-03-08T06:31:56,2020-03-08T18:29:01,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"remote,43237099999"
anantapur,2020-03-09,35.4,25.2,30.4,38,25.2,32.2,20.6,57.4,0.1,100,4.17,rain,0,0,25.9,13.7,109.3,1009.6,38.3,6.3,221.3,19.2,7,,2020-03-09T06:31:16,2020-03-09T18:29:11,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"remote,43237099999"
anantapur,2020-03-10,36.7,25.4,31.1,39,25.4,32.4,19.2,51,0,0,0,,0,0,27.4,13.7,118,1009.3,39.6,6.3,237.5,20.4,8,,2020-03-10T06:30:36,2020-03-10T18:29:20,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,43237099999"
anantapur,2020-03-11,36.6,25.7,31.8,38.1,25.7,32.7,18.1,45.6,0,0,0,,0,0,31,17.3,134.7,1009.7,38.6,6.3,260.7,22.5,9,,2020-03-11T06:29:56,2020-03-11T18:29:29,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,43237099999"
anantapur,2020-03-12,37.7,27.4,32.3,38.9,28.2,32.8,16.9,40.4,0,0,0,,0,0,32.8,14.4,18.5,1010.9,39.6,7,253.9,21.9,9,,2020-03-12T06:29:15,2020-03-12T18:29:37,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,43237099999"
anantapur,2020-03-13,38,27.1,32.6,37,27.5,32.3,14.8,36.3,0,0,0,,0,0,37.8,21.2,121.4,1010.9,31.1,7,287.7,24.8,10,,2020-03-13T06:28:34,2020-03-13T18:29:46,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,43237099999"
anantapur,2020-03-14,37.4,23.7,31.6,37,23.7,31.5,16,42.4,0,0,0,,0,0,38.5,20.2,108.3,1010.2,49.2,7,295,25.8,10,,2020-03-14T06:27:52,2020-03-14T18:29:54,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,43237099999"
anantapur,2020-03-15,36.4,25.5,30.7,36.6,25.5,31.1,17.7,48.8,0,0,0,,0,0,38.5,21.6,100,1010.4,31.3,6.3,296,25.7,10,,2020-03-15T06:27:10,2020-03-15T18:30:02,0.69,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"remote,43237099999"
anantapur,2020-03-16,37.2,24.1,30.6,37.1,24.1,30.9,18,51.2,0,0,0,,0,0,35.3,20.5,102,1011.5,40.3,6.3,293.2,25.5,10,,2020-03-16T06:26:29,2020-03-16T18:30:10,0.75,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"remote,43237099999"
anantapur,2020-03-17,39.2,25.9,31.9,38,25.9,32.1,16.9,45.7,0,0,0,,0,0,36.4,20.2,107.3,1012.1,18.7,6.3,299.3,26,10,,2020-03-17T06:25:46,2020-03-17T18:30:17,0.76,Clear,Clear conditions throughout the day.,clear-day,"remote,43237099999"
anantapur,2020-03-18,39.2,23.2,32,37.9,23.2,31.5,14.3,37.9,0,0,0,,0,0,31.7,16.9,114,1011.8,22.6,6.3,303.1,26.1,10,,2020-03-18T06:25:04,2020-03-18T18:30:25,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,43237099999"
anantapur,2020-03-19,40.7,24.9,32.8,40.2,24.9,32.7,15.1,36.9,0,0,0,,0,0,27.4,15.5,128.8,1010.2,24.1,7,264.2,22.8,9,,2020-03-19T06:24:22,2020-03-19T18:30:32,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,43237099999"
anantapur,2020-03-20,38.4,28.6,32.5,39.2,28.8,33,16.6,39.9,0,0,0,,0,0,25.6,12.2,66,1009.8,34.5,7,246.9,21.3,9,,2020-03-20T06:23:39,2020-03-20T18:30:39,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,43237099999"
anantapur,2020-03-21,38.9,25,31.9,37.6,25,31.5,14.1,37.8,0,0,0,,0,0,29.9,13.3,334.3,1009.8,2.4,7,304.1,26.4,10,,2020-03-21T06:22:56,2020-03-21T18:30:46,0.89,Clear,Clear conditions throughout the day.,clear-day,"remote,43237099999"
anantapur,2020-03-22,39.7,23.9,32.9,41.4,23.9,33.2,16.2,40.5,0,0,0,,0,0,24.8,13.3,97.2,1009.5,13.5,7,262.8,22.7,9,,2020-03-22T06:22:14,2020-03-22T18:30:53,0.93,Clear,Clear conditions throughout the day.,clear-day,"remote,43237099999"
anantapur,2020-03-23,38.8,26.4,33,39.7,26.4,33.9,17.7,42.6,0,0,0,,0,0,36.4,18,95.4,1009.3,22.6,7,255.9,22.1,9,,2020-03-23T06:21:31,2020-03-23T18:31:00,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,43237099999"
anantapur,2020-03-24,38.4,25.4,32.4,39.3,25.4,33.1,17.2,42.6,0,0,0,,0,0,36,19.1,100.7,1008.5,14.1,7,271.5,23.2,9,,2020-03-24T06:20:48,2020-03-24T18:31:07,0,Clear,Clear conditions throughout the day.,clear-day,"remote,43237099999"
anantapur,2020-03-25,38.7,25.2,32.2,38.3,25.2,32.5,16.4,42.7,0,0,0,,0,0,35.6,18.7,104.4,1008.4,24.9,7,296.4,25.7,10,,2020-03-25T06:20:05,2020-03-25T18:31:13,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,43237099999"
anantapur,2020-03-26,37.8,22.9,31.8,37.6,22.9,31.8,15.7,40.6,0,0,0,,0,0,41.8,19.8,101.2,1009.3,18.6,7,299.4,26,10,,2020-03-26T06:19:22,2020-03-26T18:31:20,0.06,Clear,Clear conditions throughout the day.,clear-day,"remote,43237099999"
anantapur,2020-03-27,38.6,24.2,31.6,36.9,24.2,31,13.7,38.6,0,0,0,,0,0,35.6,18,104.3,1011.2,34.7,7,310.9,27,10,,2020-03-27T06:18:39,2020-03-27T18:31:27,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,43237099999"
