name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
anantapur,2021-06-23,35.4,26.1,30.4,38,26.1,32.4,20.7,58,0,0,0,,0,0,36,20.5,262.4,1006.8,85,7,228.7,19.8,8,,2021-06-23T05:52:05,2021-06-23T18:51:47,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,43237099999"
anantapur,2021-06-24,33.4,25.8,29.3,35.4,25.8,30.8,20.6,60.9,0,0,0,,0,0,47.9,22.3,261.3,1007.8,87.1,7,229,19.7,8,,2021-06-24T05:52:19,2021-06-24T18:51:59,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,43237099999"
anantapur,2021-06-25,34.1,25.4,29.5,35.8,25.4,30.6,19.7,57.4,0,0,0,,0,0,48.6,25.9,261.3,1006.9,84.5,7,212.5,18.3,8,,2021-06-25T05:52:33,2021-06-25T18:52:09,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,43237099999"
anantapur,2021-06-26,33.4,25.4,28.6,35.1,25.4,30.2,21,64.3,0.8,100,4.17,rain,0,0,49.7,25.9,270.2,1006.3,91.7,7,182.4,15.7,8,,2021-06-26T05:52:48,2021-06-26T18:52:19,0.55,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"remote,43237099999"
anantapur,2021-06-27,29.3,24.2,25.6,32,24.2,26.1,22.3,82.5,3.2,100,4.17,rain,0,0,34.2,18.4,277.2,1008,96.1,7,75,6.5,3,,2021-06-27T05:53:04,2021-06-27T18:52:29,0.58,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"remote,43237099999"
anantapur,2021-06-28,34.1,23.1,27.8,37.1,23.1,29.6,22,72.8,0.5,100,4.17,rain,0,0,31.3,15.5,270.5,1007.2,39,7,240.9,20.7,8,,2021-06-28T05:53:19,2021-06-28T18:52:37,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"remote,43237099999"
anantapur,2021-06-29,37.1,24.1,29.4,41.3,24.1,31.5,21.5,64.6,0,0,0,,0,0,28.4,16.6,271.5,1006.5,62.5,6,251.3,21.6,10,,2021-06-29T05:53:35,2021-06-29T18:52:45,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,43237099999"
anantapur,2021-06-30,37.2,26.1,30.6,41.3,26.1,33.5,22,62.1,0,0,0,,0,0,31,16.9,266.8,1006.3,58.2,7,260.2,22.2,9,,2021-06-30T05:53:52,2021-06-30T18:52:53,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,43237099999"
anantapur,2021-07-01,34.9,26.3,29.6,38,26.3,32.4,22.5,66.7,4.6,100,8.33,rain,0,0,32.4,16.9,268.2,1005.4,81.4,6.6,232.8,19.9,9,,2021-07-01T05:54:08,2021-07-01T18:52:59,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"remote,43237099999"
anantapur,2021-07-02,34.4,25.8,29.2,38.4,25.8,32,22.6,68.7,0.1,100,4.17,rain,0,0,35.3,22.3,259.6,1006.6,94.4,7,219.9,19,8,,2021-07-02T05:54:25,2021-07-02T18:53:05,0.75,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"remote,43237099999"
anantapur,2021-07-03,35.9,24.4,29.4,39,24.4,31.4,21.6,64.9,9,100,4.17,rain,0,0,33.8,18.4,269.2,1007,77.7,7,257.1,22.1,8,,2021-07-03T05:54:42,2021-07-03T18:53:10,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"remote,43237099999"
anantapur,2021-07-04,35.1,25.3,28.9,39.4,25.3,31,22.7,71,1,100,8.33,rain,0,0,32,15.8,277,1007.2,85.1,7,246.2,21.3,8,,2021-07-04T05:54:59,2021-07-04T18:53:14,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"remote,43237099999"
anantapur,2021-07-05,32.5,23.2,27.5,36.7,23.2,29.2,22.9,77.2,17.4,100,16.67,rain,0,0,31,19.8,280.4,1007.1,77.5,7,199.1,17.1,8,,2021-07-05T05:55:17,2021-07-05T18:53:17,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"remote,43237099999"
anantapur,2021-07-06,35.4,25,29,41.5,25,31.9,23.3,72.7,2.9,100,20.83,rain,0,0,24.8,13.7,283.5,1005.4,62.3,7,238.2,20.5,8,,2021-07-06T05:55:34,2021-07-06T18:53:20,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"remote,43237099999"
anantapur,2021-07-07,35.1,24.1,29.2,40.9,24.1,32.3,23.2,71.7,11,100,4.17,rain,0,0,28.1,14,264.4,1005.4,85.7,7,243.9,21.1,8,,2021-07-07T05:55:52,2021-07-07T18:53:21,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"remote,43237099999"
anantapur,2021-07-08,32.4,23.4,27.8,38,23.4,30.2,23.3,77,50,100,4.17,rain,0,0,33.5,16.9,279.6,1006.1,94.7,7,182.1,15.8,6,,2021-07-08T05:56:10,2021-07-08T18:53:22,0.94,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"remote,43237099999"
anantapur,2021-07-09,31.1,24.7,27.6,35.4,24.7,29.9,23.4,78.8,3,100,4.17,rain,0,0,36.4,14.8,264.2,1004.3,94.1,7,181.9,15.8,8,,2021-07-09T05:56:28,2021-07-09T18:53:22,0.97,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"remote,43237099999"
anantapur,2021-07-10,33,24.4,27.8,35.6,24.4,29.3,21.7,70.6,1.2,100,20.83,rain,0,0,45,22.3,262.5,1003.3,94.2,7,162.5,14,6,,2021-07-10T05:56:46,2021-07-10T18:53:21,0,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"remote,43237099999"
anantapur,2021-07-11,31.2,23.7,26.3,34.2,23.7,27.4,22,77.5,0.5,100,4.17,rain,0,0,50,33.5,257,1003.5,98.2,7,105.5,9.1,6,,2021-07-11T05:57:04,2021-07-11T18:53:19,0.04,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"remote,43237099999"
anantapur,2021-07-12,30.1,24.1,26.6,32.6,24.1,27.7,21.6,74.2,12.7,100,62.5,rain,0,0,54.7,29.2,252.3,1003.5,99.6,7,99.5,8.4,4,,2021-07-12T05:57:22,2021-07-12T18:53:16,0.08,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"remote,43237099999"
anantapur,2021-07-13,29.1,24.2,26.4,31.5,24.2,27.3,21.8,76.6,3.7,100,50,rain,0,0,43.2,24.1,257.3,1004.2,98.7,7,69.8,6.1,3,,2021-07-13T05:57:39,2021-07-13T18:53:12,0.11,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"remote,43237099999"
anantapur,2021-07-14,33.1,24.1,25.8,37,24.1,26.5,22.7,83.3,19.4,100,16.67,rain,0,0,61.2,28.8,258,1004.5,98.8,7,73.4,6.4,4,,2021-07-14T05:57:57,2021-07-14T18:53:08,0.15,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"remote,43237099999"
anantapur,2021-07-15,30.4,23.8,26.1,34.8,23.8,27.1,22.4,81.1,13.9,100,50,rain,0,0,60.1,27,250.7,1004.1,97.8,7,80,6.9,4,,2021-07-15T05:58:15,2021-07-15T18:53:02,0.19,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"remote,43237099999"
anantapur,2021-07-16,32.1,24.1,26.9,35.5,24.1,28.4,22.5,77.2,1,100,4.17,rain,0,0,45.7,27.7,253.7,1006.2,91.8,7,91.7,8.1,4,,2021-07-16T05:58:33,2021-07-16T18:52:56,0.22,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"remote,43237099999"
anantapur,2021-07-17,31.1,24,27.1,38.3,24,28.9,22.8,77.7,0.1,100,4.17,rain,0,0,40,22,270.4,1006.8,96.5,7,147.2,12.7,7,,2021-07-17T05:58:51,2021-07-17T18:52:48,0.25,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"remote,43237099999"
anantapur,2021-07-18,28.4,23.4,24.8,32.2,23.4,25.1,22.6,87.4,8,100,8.33,rain,0,0,51.1,23.8,255.1,1005.9,99.1,7,58.6,5,2,,2021-07-18T05:59:08,2021-07-18T18:52:40,0.29,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"remote,43237099999"
anantapur,2021-07-19,32.1,23.7,26.9,34.7,23.7,28.1,21.8,74.6,4.4,100,29.17,rain,0,0,65.5,33.1,266.2,1005.7,84.3,7,192.5,16.7,8,,2021-07-19T05:59:26,2021-07-19T18:52:31,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"remote,43237099999"
anantapur,2021-07-20,32.1,24,27.1,35,24,28.3,21.7,73,1,100,4.17,rain,0,0,61.9,33.5,268.6,1007.8,95.9,7,178.4,15.3,6,,2021-07-20T05:59:43,2021-07-20T18:52:20,0.36,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"remote,43237099999"
anantapur,2021-07-21,29.3,24.1,25.8,32.5,24.1,26.8,22.3,81.1,3,100,4.17,rain,0,0,63,33.5,262.7,1006.9,99.6,7,106.8,9.2,4,,2021-07-21T06:00:00,2021-07-21T18:52:09,0.4,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"remote,43237099999"
anantapur,2021-07-22,26.3,23.3,24.6,26.3,23.3,24.6,21.9,85.2,5,100,8.33,rain,0,0,67.3,33.5,258.8,1004,100,7,69.8,6.1,3,,2021-07-22T06:00:17,2021-07-22T18:51:57,0.43,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"remote,43237099999"
anantapur,2021-07-23,30.7,23.3,26.3,33.9,23.3,27.3,21.5,75.5,0.2,100,4.17,rain,0,0,69.8,33.5,262.2,1003.2,97.6,7,116.7,10,6,,2021-07-23T06:00:33,2021-07-23T18:51:44,0.47,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"remote,43237099999"
anantapur,2021-07-24,33.1,24.3,27.9,38,24.3,30.1,22.3,72.2,1,100,12.5,rain,0,0,56.9,28.4,261.5,1004.4,75.8,7,219.8,19,8,,2021-07-24T06:00:50,2021-07-24T18:51:30,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"remote,43237099999"
anantapur,2021-07-25,33.9,24.8,28.6,38.1,24.8,30.9,22.4,70.2,0,0,0,,0,0,51.8,27.4,264.6,1005.7,53.4,7,204.3,17.7,8,,2021-07-25T06:01:06,2021-07-25T18:51:15,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,43237099999"
anantapur,2021-07-26,34.1,24.4,28.5,38.7,24.4,30.6,22,69.1,0,0,0,,0,0,54,28.8,261.7,1006.7,65,7,202.9,17.5,7,,2021-07-26T06:01:22,2021-07-26T18:50:59,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,43237099999"
anantapur,2021-07-27,33.2,24.3,28.2,36.4,24.3,29.9,21.7,69,0,0,0,,0,0,51.1,27.4,252.8,1006.2,85.8,7,178.6,15.4,6,,2021-07-27T06:01:38,2021-07-27T18:50:42,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,43237099999"
anantapur,2021-07-28,33.4,24.2,28.4,38.1,24.2,30.1,21.5,67.5,0,0,0,,0,0,49.7,29.2,261.5,1007,85.9,7,170.3,14.8,5,,2021-07-28T06:01:53,2021-07-28T18:50:24,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,43237099999"
anantapur,2021-07-29,33.7,24.2,27.7,36.2,24.2,28.9,21.2,68.9,0.5,100,4.17,rain,0,0,55.8,31.3,258.5,1007.7,89.9,7,151.2,13.1,5,,2021-07-29T06:02:08,2021-07-29T18:50:06,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"remote,43237099999"
anantapur,2021-07-30,33.1,23.9,27.9,38,23.9,29.6,21.6,69.5,0.1,100,4.17,rain,0,0,56.5,29.9,261.2,1008.3,93.9,7,198.7,17.1,8,,2021-07-30T06:02:23,2021-07-30T18:49:46,0.7,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"remote,43237099999"
anantapur,2021-07-31,31.7,24.5,27.3,35,24.5,28.7,21.8,72.5,12,100,25,rain,0,0,53.3,29.5,274.9,1008.8,95.7,7,169.4,14.5,6,,2021-07-31T06:02:38,2021-07-31T18:49:25,0.75,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"remote,43237099999"
anantapur,2021-08-01,31.4,24,27.4,34.4,24,28.8,21.5,70.8,0,0,0,,0,0,54.7,29.2,268.5,1008,74.6,7,196.5,17,7,,2021-08-01T06:02:52,2021-08-01T18:49:04,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,43237099999"
anantapur,2021-08-02,33.9,23.4,27.5,36,23.4,28.7,21.2,69.9,11,100,4.17,rain,0,0,50.8,27.7,259.4,1007.9,65.5,7,196.8,17,6,,2021-08-02T06:03:06,2021-08-02T18:48:42,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"remote,43237099999"
anantapur,2021-08-03,33.1,23.6,27.3,37,23.6,28.9,21.6,71.5,0.3,100,12.5,rain,0,0,51.1,26.3,264.4,1009.3,57.6,6.3,198.6,17.1,8,,2021-08-03T06:03:19,2021-08-03T18:48:18,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"remote,43237099999"
anantapur,2021-08-04,32.9,24.7,27.9,36.2,24.7,29.6,21.9,70.4,0.5,100,12.5,rain,0,0,57.2,31.3,259.8,1009.5,66.7,7,200.7,17.5,7,,2021-08-04T06:03:33,2021-08-04T18:47:54,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"remote,43237099999"
anantapur,2021-08-05,33.1,24.5,27.8,36.3,24.5,29.6,22.3,72.9,0.8,100,4.17,rain,0,0,53.6,28.1,260.3,1007.5,90.8,7.8,172.9,14.9,6,,2021-08-05T06:03:46,2021-08-05T18:47:29,0.89,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"remote,43237099999"
anantapur,2021-08-06,33.9,24.3,28,37.3,24.3,29.7,22.2,72.1,3,100,4.17,rain,0,0,51.1,25.9,263.9,1006.3,88.7,7,207,18,7,,2021-08-06T06:03:58,2021-08-06T18:47:04,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"remote,43237099999"
anantapur,2021-08-07,35.4,23.8,28.7,38.7,23.8,30.9,22.2,69.5,0.5,100,12.5,rain,0,0,42.8,23,264.1,1006.8,61,7,217.5,19,7,,2021-08-07T06:04:11,2021-08-07T18:46:37,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"remote,43237099999"
anantapur,2021-08-08,34.4,24.5,28.8,38.6,24.5,31.2,22.5,70,0.1,100,4.17,rain,0,0,35.3,17.6,269.7,1007.8,45.9,7,174.7,15,5,,2021-08-08T06:04:22,2021-08-08T18:46:10,0,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"remote,43237099999"
anantapur,2021-08-09,36.4,25.5,29.7,40.4,25.5,32,22.2,65.7,0,0,0,,0,0,30.6,16.6,267.8,1008.3,63,7,216.1,18.7,7,,2021-08-09T06:04:34,2021-08-09T18:45:41,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,43237099999"
anantapur,2021-08-10,33.2,25,28.5,35.8,25,30.7,22.1,69.3,0.2,100,8.33,rain,0,0,35.3,17.6,266.8,1008.5,81.3,7,237.6,20.6,9,,2021-08-10T06:04:45,2021-08-10T18:45:12,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"remote,43237099999"
anantapur,2021-08-11,34.1,24.7,28.9,36.8,24.7,30.8,21.6,66,0.1,100,4.17,rain,0,0,38.2,20.5,279.7,1008.4,94.3,7,217.7,18.7,8,,2021-08-11T06:04:56,2021-08-11T18:44:42,0.1,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"remote,43237099999"
anantapur,2021-08-12,32.1,24.9,27.7,35.5,24.9,29.2,21.7,70.6,0.1,100,4.17,rain,0,0,41,22.3,269.9,1009.2,94.5,7,153.1,13,6,,2021-08-12T06:05:07,2021-08-12T18:44:12,0.13,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"remote,43237099999"
anantapur,2021-08-13,31.4,24.7,27.7,34.4,24.7,29,21.5,69.8,1.1,100,8.33,rain,0,0,44.3,20.9,275.1,1008,97.9,7,196.4,16.8,8,,2021-08-13T06:05:17,2021-08-13T18:43:40,0.17,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"remote,43237099999"
anantapur,2021-08-14,32.1,24.7,28.1,34.2,24.7,29.3,20.9,66.1,0.1,100,4.17,rain,0,0,42.8,27.7,273.4,1006.5,97.6,7,171.3,14.8,7,,2021-08-14T06:05:27,2021-08-14T18:43:08,0.2,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"remote,43237099999"
anantapur,2021-08-15,31.5,24.6,27.4,33.4,24.6,28.5,21.3,70.1,0.8,100,4.17,rain,0,0,42.5,33.5,270.4,1006.9,93.3,7,143.9,12.5,7,,2021-08-15T06:05:36,2021-08-15T18:42:35,0.25,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"remote,43237099999"
anantapur,2021-08-16,31.9,23.9,26.5,34.6,23.9,27.5,22,76.9,0.3,100,4.17,rain,0,0,40,20.5,278.6,1007.9,99.6,7,128.5,11.2,5,,2021-08-16T06:05:45,2021-08-16T18:42:02,0.28,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"remote,43237099999"
anantapur,2021-08-17,29.9,23.2,25.9,32.5,23.2,26.7,22.3,81.2,0.2,100,4.17,rain,0,0,43.9,21.6,260.5,1008.2,99.9,7,118.1,10.1,5,,2021-08-17T06:05:54,2021-08-17T18:41:27,0.31,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"remote,43237099999"
anantapur,2021-08-18,33.4,24.2,27.7,36.2,24.2,29.3,21.6,70.6,0.1,100,4.17,rain,0,0,44.3,24.1,257.2,1006.6,91.1,7,187.9,16.1,6,,2021-08-18T06:06:03,2021-08-18T18:40:52,0.35,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"remote,43237099999"
anantapur,2021-08-19,32.4,23.7,27.4,35.5,23.7,28.6,21.9,73,2,100,4.17,rain,0,0,45.4,33.5,265.3,1006.2,92.1,7,167,14.4,7,,2021-08-19T06:06:11,2021-08-19T18:40:17,0.38,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"remote,43237099999"
anantapur,2021-08-20,31.9,23.7,27.3,36.2,23.7,29,22,73.7,0,0,0,,0,0,33.5,18.7,267.8,1007.1,88.2,7,146.8,12.6,4,,2021-08-20T06:06:18,2021-08-20T18:39:41,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,43237099999"
anantapur,2021-08-21,32.7,24.1,27.4,36.9,24.1,28.9,22.2,74.3,1,100,4.17,rain,0,0,33.1,16.2,268.6,1008.5,92.8,7,183.7,15.8,7,,2021-08-21T06:06:26,2021-08-21T18:39:04,0.46,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"remote,43237099999"
anantapur,2021-08-22,35.7,22.9,27.9,41.5,22.9,29.7,22.2,73.1,0.4,100,4.17,rain,0,0,22.3,10.4,262.1,1008.5,50.8,7,245,21.1,9,,2021-08-22T06:06:33,2021-08-22T18:38:26,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"remote,43237099999"
anantapur,2021-08-23,35.2,23.4,28.6,38.8,23.4,30.7,22.6,72,5.6,100,4.17,rain,0,0,24.5,10.8,252.9,1008.1,56,7,239.2,20.6,9,,2021-08-23T06:06:40,2021-08-23T18:37:48,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"remote,43237099999"
anantapur,2021-08-24,34.1,23.1,28.4,39.3,23.1,30.5,22.7,73.2,59,100,12.5,rain,0,0,25.6,13.3,258.3,1007.8,56.4,7,257.2,22.2,8,,2021-08-24T06:06:47,2021-08-24T18:37:10,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"remote,43237099999"
anantapur,2021-08-25,32.7,25.4,28.4,36.9,25.4,30.4,22.5,71.2,0.2,100,4.17,rain,0,0,31.3,17.6,255.9,1007.2,66.5,7,226.4,19.6,8,,2021-08-25T06:06:53,2021-08-25T18:36:31,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"remote,43237099999"
anantapur,2021-08-26,33.9,24.4,28.2,38.5,24.4,30.1,22.5,72.7,3.7,100,29.17,rain,0,0,31.7,16.2,264.3,1005.8,82.9,7,187.9,16.3,8,,2021-08-26T06:06:59,2021-08-26T18:35:51,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"remote,43237099999"
anantapur,2021-08-27,32.1,24.3,27.5,36.2,24.3,29.3,22.8,76.1,7,100,29.17,rain,0,0,33.5,14.8,265.8,1005.4,96.9,7,213.3,18.5,8,,2021-08-27T06:07:05,2021-08-27T18:35:11,0.65,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"remote,43237099999"
anantapur,2021-08-28,28.7,23.8,26,31.4,23.8,26.8,22.4,81.3,6,100,66.67,rain,0,0,34.2,18.7,257.9,1004.6,100,7,111.1,9.6,4,,2021-08-28T06:07:10,2021-08-28T18:34:30,0.69,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"remote,43237099999"
anantapur,2021-08-29,30,23.2,25.8,33,23.2,26.7,22.2,81.3,3,100,8.33,rain,0,0,42.5,18.4,251,1003.8,99.6,7,75.6,6.6,3,,2021-08-29T06:07:16,2021-08-29T18:33:49,0.72,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"remote,43237099999"
anantapur,2021-08-30,30.4,22.9,26.1,33.4,22.9,27.3,21.8,77.8,7.8,100,41.67,rain,0,0,42.8,22.3,267.5,1004.9,99.9,7,143.1,12.4,8,,2021-08-30T06:07:21,2021-08-30T18:33:07,0.75,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"remote,43237099999"
anantapur,2021-08-31,33.1,23.7,27.5,35.4,23.7,28.7,21.4,70.7,0.1,100,4.17,rain,0,0,34.9,22.3,265.7,1005.9,86,7,225,19.4,8,,2021-08-31T06:07:25,2021-08-31T18:32:25,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"remote,43237099999"
anantapur,2021-09-01,34.4,23.7,28,37.9,23.7,29.4,21.8,70.5,0.7,100,16.67,rain,0,0,31,16.6,266.8,1007.4,85,7,210.6,18.3,7,,2021-09-01T06:07:30,2021-09-01T18:31:43,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"remote,43237099999"
anantapur,2021-09-02,32.1,24.4,27.4,35.9,24.4,29.1,22.5,75.4,0.6,100,4.17,rain,0,0,31.3,17.3,265,1007.3,79,7,190.1,16.3,7,,2021-09-02T06:07:34,2021-09-02T18:31:00,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"remote,43237099999"
anantapur,2021-09-03,30.1,24.2,26.5,33.8,24.2,27.9,22.7,80.1,2,100,4.17,rain,0,0,31.7,14.8,258.6,1006.6,98.5,7,144.7,12.4,5,,2021-09-03T06:07:39,2021-09-03T18:30:17,0.88,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"remote,43237099999"
anantapur,2021-09-04,31.1,23.8,26.8,35.7,23.8,28.3,22.5,78.2,5,100,4.17,rain,0,0,38.9,22.3,266.9,1006.6,95.8,7,125.2,10.8,5,,2021-09-04T06:07:43,2021-09-04T18:29:34,0.91,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"remote,43237099999"
anantapur,2021-09-05,31.9,23.8,26.7,38.1,23.8,28.4,22.9,80.2,0.1,100,4.17,rain,0,0,43.2,27.7,269.1,1006,97.7,7,119.4,10.2,6,,2021-09-05T06:07:46,2021-09-05T18:28:50,0.94,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"remote,43237099999"
anantapur,2021-09-06,30.1,23.2,26,34.5,23.2,26.9,22.3,80.7,10.7,100,66.67,rain,0,0,51.8,27.7,262.6,1006.1,97.5,7,99.6,8.6,5,,2021-09-06T06:07:50,2021-09-06T18:28:06,0.98,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"remote,43237099999"
anantapur,2021-09-07,30.1,23.5,26.2,33.9,23.5,27.3,21.6,76.2,4.1,100,41.67,rain,0,0,61.2,28.4,250.8,1005.6,93.2,7,142.4,12.2,6,,2021-09-07T06:07:54,2021-09-07T18:27:22,0,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"remote,43237099999"
anantapur,2021-09-08,32.4,23.1,27.1,35.5,23.1,28.3,21.4,71.5,0.2,100,8.33,rain,0,0,49,33.5,252.2,1006.9,86.5,7,175.8,15,7,,2021-09-08T06:07:57,2021-09-08T18:26:37,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"remote,43237099999"
anantapur,2021-09-09,32.9,22.9,27.9,36.6,22.9,29.5,21.7,70.3,0.2,100,8.33,rain,0,0,46.4,33.5,265,1008.5,85.2,7,186.2,16.1,6,,2021-09-09T06:08:00,2021-09-09T18:25:52,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"remote,43237099999"
anantapur,2021-09-10,34.1,23.4,28,38.4,23.4,29.7,21.7,69.8,0,0,0,,0,0,46.4,26.6,263,1008.1,91.5,7,167.8,14.4,5,,2021-09-10T06:08:04,2021-09-10T18:25:07,0.12,Overcast,Cloudy skies throughout the day.,cloudy,"remote,43237099999"
anantapur,2021-09-11,34.1,24.4,28,40.8,24.4,29.9,22.2,71.5,0.2,100,4.17,rain,0,0,46.8,23.8,259,1006.7,93.4,7,191.8,16.5,7,,2021-09-11T06:08:07,2021-09-11T18:24:22,0.15,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"remote,43237099999"
anantapur,2021-09-12,33.4,24.1,28.3,38.6,24.1,30.4,21.9,69.1,0.9,100,8.33,rain,0,0,53.3,33.5,258,1005.2,83.3,7,210.9,18.2,7,,2021-09-12T06:08:10,2021-09-12T18:23:37,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"remote,43237099999"
anantapur,2021-09-13,33.4,24.7,28,37.1,24.7,29.9,22.1,71.3,0.4,100,8.33,rain,0,0,57.2,38.9,254,1004.4,95.4,7,177,15.2,6,,2021-09-13T06:08:13,2021-09-13T18:22:51,0.22,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"remote,43237099999"
